game_id,weather_id,temperature,precipitation,wind_speed,weather_condition,severe_weather_flag,weather_timestamp,weather_source_method,venue_name,latitude,longitude,temperature_max,temperature_min,temperature_avg,apparent_temperature,apparent_temperature_max,apparent_temperature_min,apparent_temperature_avg,rainfall,snowfall,snow_depth,wind_gust,wind_direction,sunshine,weather_code
2024_POST_19_MIN_LAR_20250113,WTH_02464,70.0,0.0,0.0,INDOOR,0,2025-01-13 12:00:00,open_meteo_indoor_controlled_daily_values,State Farm Stadium,33.5276,-112.2626,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_POST_19_PIT_BAL_20250111,WTH_02465,27.8,0.142,12.3,WMO_73|SNOW,1,2025-01-11 12:00:00,open_meteo_daily_by_venue_coordinates,M&T Bank Stadium,39.278,-76.6227,30.6,26.1,27.8,20.0,22.0,17.9,20.0,0.0,0.992,0.066,25.9,290.0,9.2,73.0
2024_POST_19_WSH_TB_20250112,WTH_02466,50.3,0.0,7.3,WMO_3,0,2025-01-12 12:00:00,open_meteo_daily_by_venue_coordinates,Raymond James Stadium,27.9759,-82.5033,62.2,41.5,50.3,46.1,58.7,36.0,46.1,0.0,0.0,0.0,15.7,5.0,15.26,3.0
2024_POST_20_BAL_BUF_20250119,WTH_02467,22.1,0.043,10.4,WMO_73|SNOW,1,2025-01-19 12:00:00,open_meteo_daily_by_venue_coordinates,Highmark Stadium,42.7738,-78.7868,28.8,18.2,22.1,13.5,20.4,10.1,13.5,0.0,0.303,0.492,19.2,13.0,5.52,73.0
2024_POST_20_HOU_KC_20250118,WTH_02468,25.3,0.0,16.0,WMO_3,0,2025-01-18 12:00:00,open_meteo_daily_by_venue_coordinates,Arrowhead Stadium,39.0489,-94.4839,38.4,15.6,25.3,14.7,32.4,3.9,14.7,0.0,0.0,0.295,30.2,346.0,10.94,3.0
2024_POST_20_LAR_PHI_20250119,WTH_02469,34.2,0.236,12.3,WMO_75|SNOW,1,2025-01-19 12:00:00,open_meteo_daily_by_venue_coordinates,Lincoln Financial Field,39.9008,-75.1675,37.8,30.6,34.2,27.8,33.1,21.1,27.8,0.004,1.626,0.197,24.2,347.0,1.83,75.0
2024_POST_20_WSH_DET_20250118,WTH_02470,70.0,0.0,0.0,INDOOR,0,2025-01-18 12:00:00,open_meteo_indoor_controlled_daily_values,Ford Field,42.34,-83.0456,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_POST_22_KC_PHI_20250209,WTH_02471,70.0,0.0,0.0,INDOOR,0,2025-02-09 12:00:00,open_meteo_indoor_controlled_daily_values,Caesars Superdome,29.9511,-90.0812,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_01_ARI_BUF_20240908,WTH_02472,54.6,0.106,20.6,WMO_53|PRECIP|WINDY,1,2024-09-08 12:00:00,open_meteo_daily_by_venue_coordinates,Highmark Stadium,42.7738,-78.7868,59.4,50.6,54.6,47.3,52.3,44.2,47.3,0.106,0.0,0.0,40.7,267.0,16.47,53.0
2024_REG_01_BAL_KC_20240905,WTH_02473,75.1,0.008,6.5,WMO_51|PRECIP,0,2024-09-05 12:00:00,open_meteo_daily_by_venue_coordinates,Arrowhead Stadium,39.0489,-94.4839,89.3,63.6,75.1,76.8,95.2,64.6,76.8,0.008,0.0,0.0,12.3,185.0,22.3,51.0
2024_REG_01_CAR_NO_20240908,WTH_02474,70.0,0.0,0.0,INDOOR,0,2024-09-08 12:00:00,open_meteo_indoor_controlled_daily_values,Caesars Superdome,29.9511,-90.0812,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_01_DAL_CLE_20240908,WTH_02475,59.0,0.0,16.3,WMO_1,0,2024-09-08 12:00:00,open_meteo_daily_by_venue_coordinates,Huntington Bank Field,41.5061,-81.6995,65.5,54.0,59.0,52.4,60.2,46.2,52.4,0.0,0.0,0.0,22.1,297.0,22.05,1.0
2024_REG_01_DEN_SEA_20240908,WTH_02476,67.7,0.0,10.1,WMO_3,0,2024-09-08 12:00:00,open_meteo_daily_by_venue_coordinates,Lumen Field,47.5952,-122.3316,79.5,59.8,67.7,68.0,79.6,59.4,68.0,0.0,0.0,0.0,21.3,202.0,18.85,3.0
2024_REG_01_GB_PHI_20240906,WTH_02477,62.9,0.02,14.4,WMO_51|PRECIP,0,2024-09-06 12:00:00,open_meteo_daily_by_venue_coordinates,Arena Corinthians,-23.5453,-46.474,72.8,58.5,62.9,61.3,72.6,55.3,61.3,0.02,0.0,0.0,24.8,147.0,13.96,51.0
2024_REG_01_HOU_IND_20240908,WTH_02478,70.0,0.0,0.0,INDOOR,0,2024-09-08 12:00:00,open_meteo_indoor_controlled_daily_values,Lucas Oil Stadium,39.7601,-86.1639,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_01_JAX_MIA_20240908,WTH_02479,82.9,0.02,10.1,WMO_51|PRECIP,0,2024-09-08 12:00:00,open_meteo_daily_by_venue_coordinates,Hard Rock Stadium,25.958,-80.2389,89.6,77.3,82.9,91.8,98.8,85.7,91.8,0.02,0.0,0.0,20.8,135.0,23.89,51.0
2024_REG_01_LAR_DET_20240908,WTH_02480,70.0,0.0,0.0,INDOOR,0,2024-09-08 12:00:00,open_meteo_indoor_controlled_daily_values,Ford Field,42.34,-83.0456,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_01_LV_LAC_20240908,WTH_02481,70.0,0.0,0.0,INDOOR,0,2024-09-08 12:00:00,open_meteo_indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_01_MIN_NYG_20240908,WTH_02482,61.4,0.004,12.5,WMO_51|PRECIP,0,2024-09-08 12:00:00,open_meteo_daily_by_venue_coordinates,MetLife Stadium,40.8135,-74.0745,71.0,52.6,61.4,57.8,64.5,49.2,57.8,0.004,0.0,0.0,25.1,287.0,22.11,51.0
2024_REG_01_NE_CIN_20240908,WTH_02483,58.7,0.0,6.7,WMO_1,0,2024-09-08 12:00:00,open_meteo_daily_by_venue_coordinates,Paycor Stadium,39.0955,-84.516,70.5,48.1,58.7,55.4,68.9,44.0,55.4,0.0,0.0,0.0,19.5,345.0,23.23,1.0
2024_REG_01_NYJ_SF_20240909,WTH_02484,66.3,0.0,15.0,WMO_3,0,2024-09-09 12:00:00,open_meteo_daily_by_venue_coordinates,Levi's Stadium,37.403,-121.97,79.7,56.9,66.3,66.0,77.0,57.4,66.0,0.0,0.0,0.0,26.6,330.0,23.4,3.0
2024_REG_01_PIT_ATL_20240908,WTH_02485,70.0,0.0,0.0,INDOOR,0,2024-09-08 12:00:00,open_meteo_indoor_controlled_daily_values,Mercedes-Benz Stadium,33.7554,-84.4009,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_01_TEN_CHI_20240908,WTH_02486,59.2,0.0,11.3,WMO_3,0,2024-09-08 12:00:00,open_meteo_daily_by_venue_coordinates,Soldier Field,41.8623,-87.6167,73.7,48.8,59.2,55.0,68.6,43.9,55.0,0.0,0.0,0.0,19.5,270.0,21.54,3.0
2024_REG_01_WSH_TB_20240908,WTH_02487,79.5,0.067,8.8,WMO_53|PRECIP,0,2024-09-08 12:00:00,open_meteo_daily_by_venue_coordinates,Raymond James Stadium,27.9759,-82.5033,86.5,75.3,79.5,88.5,99.2,82.8,88.5,0.067,0.0,0.0,16.3,107.0,14.75,53.0
2024_REG_02_ATL_PHI_20240916,WTH_02488,67.4,0.0,10.1,WMO_3,0,2024-09-16 12:00:00,open_meteo_daily_by_venue_coordinates,Lincoln Financial Field,39.9008,-75.1675,80.9,57.6,67.4,66.1,79.4,56.5,66.1,0.0,0.0,0.0,21.0,63.0,17.79,3.0
2024_REG_02_BUF_MIA_20240912,WTH_02489,81.2,0.701,6.1,WMO_65|PRECIP,1,2024-09-12 12:00:00,open_meteo_daily_by_venue_coordinates,Hard Rock Stadium,25.958,-80.2389,90.1,76.4,81.2,91.9,104.4,85.8,91.9,0.701,0.0,0.0,15.2,170.0,18.14,65.0
2024_REG_02_CHI_HOU_20240915,WTH_02490,70.0,0.0,0.0,INDOOR,0,2024-09-15 12:00:00,open_meteo_indoor_controlled_daily_values,NRG Stadium,29.6847,-95.4107,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_02_CIN_KC_20240915,WTH_02491,75.7,0.028,7.8,WMO_51|PRECIP,0,2024-09-15 12:00:00,open_meteo_daily_by_venue_coordinates,Arrowhead Stadium,39.0489,-94.4839,85.1,67.2,75.7,79.0,89.7,69.4,79.0,0.028,0.0,0.0,17.4,125.0,19.35,51.0
2024_REG_02_CLE_JAX_20240915,WTH_02492,77.6,0.067,14.5,WMO_53|PRECIP,0,2024-09-15 12:00:00,open_meteo_daily_by_venue_coordinates,TIAA Bank Stadium,30.3239,-81.6373,80.7,75.2,77.6,82.4,86.3,80.1,82.4,0.067,0.0,0.0,27.3,26.0,14.87,53.0
2024_REG_02_IND_GB_20240915,WTH_02493,72.7,0.004,9.7,WMO_51|PRECIP,0,2024-09-15 12:00:00,open_meteo_daily_by_venue_coordinates,Lambeau Field,44.5013,-88.0622,85.7,62.6,72.7,74.5,89.4,63.5,74.5,0.004,0.0,0.0,19.7,156.0,17.85,51.0
2024_REG_02_LAC_CAR_20240915,WTH_02494,73.0,0.028,16.8,WMO_51|PRECIP,0,2024-09-15 12:00:00,open_meteo_daily_by_venue_coordinates,Bank of America Stadium,35.2258,-80.8528,81.6,65.8,73.0,71.5,79.9,65.1,71.5,0.028,0.0,0.0,31.8,57.0,17.99,51.0
2024_REG_02_LAR_ARI_20240915,WTH_02495,70.0,0.0,0.0,INDOOR,0,2024-09-15 12:00:00,open_meteo_indoor_controlled_daily_values,State Farm Stadium,33.5276,-112.2626,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_02_LV_BAL_20240915,WTH_02496,70.5,0.0,10.9,WMO_3,0,2024-09-15 12:00:00,open_meteo_daily_by_venue_coordinates,M&T Bank Stadium,39.278,-76.6227,81.2,60.9,70.5,70.5,81.4,59.9,70.5,0.0,0.0,0.0,21.9,77.0,20.42,3.0
2024_REG_02_NO_DAL_20240915,WTH_02497,70.0,0.0,0.0,INDOOR,0,2024-09-15 12:00:00,open_meteo_indoor_controlled_daily_values,AT&T Stadium,32.7473,-97.0945,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_02_NYG_WSH_20240915,WTH_02498,70.0,0.0,10.4,WMO_3,0,2024-09-15 12:00:00,open_meteo_daily_by_venue_coordinates,Northwest Stadium,38.9078,-76.8644,81.7,60.9,70.0,70.0,82.5,60.8,70.0,0.0,0.0,0.0,23.7,75.0,20.52,3.0
2024_REG_02_NYJ_TEN_20240915,WTH_02499,73.7,0.398,9.5,WMO_63|PRECIP,0,2024-09-15 12:00:00,open_meteo_daily_by_venue_coordinates,Nissan Stadium,36.1665,-86.7713,85.0,66.1,73.7,77.9,88.3,67.9,77.9,0.398,0.0,0.0,20.4,86.0,18.51,63.0
2024_REG_02_PIT_DEN_20240915,WTH_02500,69.6,0.0,13.9,WMO_3,0,2024-09-15 12:00:00,open_meteo_daily_by_venue_coordinates,Empower Field at Mile High,39.7439,-105.0201,87.8,52.2,69.6,64.9,82.4,48.2,64.9,0.0,0.0,0.0,28.2,194.0,18.19,3.0
2024_REG_02_SEA_NE_20240915,WTH_02501,66.3,0.0,6.9,WMO_0,0,2024-09-15 12:00:00,open_meteo_daily_by_venue_coordinates,Gillette Stadium,42.0909,-71.2643,77.7,58.5,66.3,66.7,79.0,58.6,66.7,0.0,0.0,0.0,16.3,68.0,20.37,0.0
2024_REG_02_SF_MIN_20240915,WTH_02502,70.0,0.0,0.0,INDOOR,0,2024-09-15 12:00:00,open_meteo_indoor_controlled_daily_values,U.S. Bank Stadium,44.9738,-93.2575,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_02_TB_DET_20240915,WTH_02503,70.0,0.0,0.0,INDOOR,0,2024-09-15 12:00:00,open_meteo_indoor_controlled_daily_values,Ford Field,42.34,-83.0456,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_03_BAL_DAL_20240922,WTH_02504,70.0,0.0,0.0,INDOOR,0,2024-09-22 12:00:00,open_meteo_indoor_controlled_daily_values,AT&T Stadium,32.7473,-97.0945,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_03_CAR_LV_20240922,WTH_02505,70.0,0.0,0.0,INDOOR,0,2024-09-22 12:00:00,open_meteo_indoor_controlled_daily_values,Allegiant Stadium,36.0908,-115.183,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_03_CHI_IND_20240922,WTH_02506,70.0,0.0,0.0,INDOOR,0,2024-09-22 12:00:00,open_meteo_indoor_controlled_daily_values,Lucas Oil Stadium,39.7601,-86.1639,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_03_DEN_TB_20240922,WTH_02507,79.3,0.0,10.4,WMO_1,0,2024-09-22 12:00:00,open_meteo_daily_by_venue_coordinates,Raymond James Stadium,27.9759,-82.5033,87.5,72.5,79.3,85.5,95.7,78.7,85.5,0.0,0.0,0.0,20.4,45.0,22.25,1.0
2024_REG_03_DET_ARI_20240922,WTH_02508,70.0,0.0,0.0,INDOOR,0,2024-09-22 12:00:00,open_meteo_indoor_controlled_daily_values,State Farm Stadium,33.5276,-112.2626,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_03_GB_TEN_20240922,WTH_02509,74.9,0.378,9.6,WMO_63|PRECIP,0,2024-09-22 12:00:00,open_meteo_daily_by_venue_coordinates,Nissan Stadium,36.1665,-86.7713,82.5,69.7,74.9,82.2,90.3,76.0,82.2,0.378,0.0,0.0,20.6,232.0,12.57,63.0
2024_REG_03_HOU_MIN_20240922,WTH_02510,70.0,0.0,0.0,INDOOR,0,2024-09-22 12:00:00,open_meteo_indoor_controlled_daily_values,U.S. Bank Stadium,44.9738,-93.2575,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_03_JAX_BUF_20240923,WTH_02511,69.2,0.303,12.3,WMO_63|PRECIP,0,2024-09-23 12:00:00,open_meteo_daily_by_venue_coordinates,Highmark Stadium,42.7738,-78.7868,73.2,65.1,69.2,71.2,77.1,65.4,71.2,0.303,0.0,0.0,22.6,180.0,11.16,63.0
2024_REG_03_KC_ATL_20240922,WTH_02512,70.0,0.0,0.0,INDOOR,0,2024-09-22 12:00:00,open_meteo_indoor_controlled_daily_values,Mercedes-Benz Stadium,33.7554,-84.4009,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_03_LAC_PIT_20240922,WTH_02513,69.8,0.0,6.3,WMO_3,0,2024-09-22 12:00:00,open_meteo_daily_by_venue_coordinates,Acrisure Stadium,40.4468,-80.0158,81.0,59.9,69.8,72.6,83.0,62.3,72.6,0.0,0.0,0.0,11.9,36.0,16.11,3.0
2024_REG_03_MIA_SEA_20240922,WTH_02514,58.2,0.0,8.1,WMO_3,0,2024-09-22 12:00:00,open_meteo_daily_by_venue_coordinates,Lumen Field,47.5952,-122.3316,66.7,50.7,58.2,56.8,66.3,48.8,56.8,0.0,0.0,0.0,15.7,1.0,13.96,3.0
2024_REG_03_NE_NYJ_20240919,WTH_02515,71.8,0.0,9.7,WMO_3,0,2024-09-19 12:00:00,open_meteo_daily_by_venue_coordinates,MetLife Stadium,40.8135,-74.0745,84.7,61.1,71.8,71.6,83.6,60.1,71.6,0.0,0.0,0.0,19.7,13.0,19.24,3.0
2024_REG_03_NYG_CLE_20240922,WTH_02516,72.8,0.0,8.1,WMO_3,0,2024-09-22 12:00:00,open_meteo_daily_by_venue_coordinates,Huntington Bank Field,41.5061,-81.6995,79.5,62.9,72.8,75.9,84.4,65.0,75.9,0.0,0.0,0.0,11.0,87.0,12.41,3.0
2024_REG_03_PHI_NO_20240922,WTH_02517,70.0,0.0,0.0,INDOOR,0,2024-09-22 12:00:00,open_meteo_indoor_controlled_daily_values,Caesars Superdome,29.9511,-90.0812,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_03_SF_LAR_20240922,WTH_02518,70.0,0.0,0.0,INDOOR,0,2024-09-22 12:00:00,open_meteo_indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_03_WSH_CIN_20240923,WTH_02519,73.6,0.228,6.7,WMO_63|PRECIP,0,2024-09-23 12:00:00,open_meteo_daily_by_venue_coordinates,Paycor Stadium,39.0955,-84.516,84.8,67.6,73.6,77.9,86.7,72.0,77.9,0.228,0.0,0.0,19.2,281.0,14.52,63.0
2024_REG_04_BUF_BAL_20240929,WTH_02520,66.9,0.276,10.6,WMO_61|PRECIP,0,2024-09-29 12:00:00,open_meteo_daily_by_venue_coordinates,M&T Bank Stadium,39.278,-76.6227,72.1,65.8,66.9,68.8,75.9,66.8,68.8,0.276,0.0,0.0,21.9,53.0,4.22,61.0
2024_REG_04_CIN_CAR_20240929,WTH_02521,73.0,0.008,8.1,WMO_51|PRECIP,0,2024-09-29 12:00:00,open_meteo_daily_by_venue_coordinates,Bank of America Stadium,35.2258,-80.8528,79.5,66.8,73.0,76.6,83.8,70.6,76.6,0.008,0.0,0.0,18.6,200.0,16.41,51.0
2024_REG_04_CLE_LV_20240929,WTH_02522,70.0,0.0,0.0,INDOOR,0,2024-09-29 12:00:00,open_meteo_indoor_controlled_daily_values,Allegiant Stadium,36.0908,-115.183,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_04_DAL_NYG_20240926,WTH_02523,67.0,0.173,9.9,WMO_61|PRECIP,0,2024-09-26 12:00:00,open_meteo_daily_by_venue_coordinates,MetLife Stadium,40.8135,-74.0745,73.8,62.1,67.0,68.8,78.2,60.8,68.8,0.173,0.0,0.0,23.0,137.0,4.85,61.0
2024_REG_04_DEN_NYJ_20240929,WTH_02524,62.8,0.138,11.9,WMO_53|PRECIP,0,2024-09-29 12:00:00,open_meteo_daily_by_venue_coordinates,MetLife Stadium,40.8135,-74.0745,64.6,61.2,62.8,61.3,63.3,59.2,61.3,0.138,0.0,0.0,20.8,67.0,3.79,53.0
2024_REG_04_JAX_HOU_20240929,WTH_02525,70.0,0.0,0.0,INDOOR,0,2024-09-29 12:00:00,open_meteo_indoor_controlled_daily_values,NRG Stadium,29.6847,-95.4107,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_04_KC_LAC_20240929,WTH_02526,70.0,0.0,0.0,INDOOR,0,2024-09-29 12:00:00,open_meteo_indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_04_LAR_CHI_20240929,WTH_02527,65.6,0.004,17.6,WMO_51|PRECIP,0,2024-09-29 12:00:00,open_meteo_daily_by_venue_coordinates,Soldier Field,41.8623,-87.6167,68.8,63.6,65.6,63.1,65.8,59.3,63.1,0.004,0.0,0.0,27.7,17.0,11.71,51.0
2024_REG_04_MIN_GB_20240929,WTH_02528,63.7,0.0,12.9,WMO_0,0,2024-09-29 12:00:00,open_meteo_daily_by_venue_coordinates,Lambeau Field,44.5013,-88.0622,71.3,57.4,63.7,62.2,68.9,55.8,62.2,0.0,0.0,0.0,26.2,25.0,17.07,0.0
2024_REG_04_NE_SF_20240929,WTH_02529,63.3,0.0,12.2,WMO_3,0,2024-09-29 12:00:00,open_meteo_daily_by_venue_coordinates,Levi's Stadium,37.403,-121.97,79.7,55.5,63.3,63.0,78.3,56.1,63.0,0.0,0.0,0.0,22.8,339.0,20.16,3.0
2024_REG_04_NO_ATL_20240929,WTH_02530,70.0,0.0,0.0,INDOOR,0,2024-09-29 12:00:00,open_meteo_indoor_controlled_daily_values,Mercedes-Benz Stadium,33.7554,-84.4009,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_04_PHI_TB_20240929,WTH_02531,82.2,0.047,9.5,WMO_51|PRECIP,0,2024-09-29 12:00:00,open_meteo_daily_by_venue_coordinates,Raymond James Stadium,27.9759,-82.5033,86.7,77.3,82.2,91.6,98.3,86.8,91.6,0.047,0.0,0.0,20.1,223.0,20.01,51.0
2024_REG_04_PIT_IND_20240929,WTH_02532,70.0,0.0,0.0,INDOOR,0,2024-09-29 12:00:00,open_meteo_indoor_controlled_daily_values,Lucas Oil Stadium,39.7601,-86.1639,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_04_SEA_DET_20240930,WTH_02533,70.0,0.0,0.0,INDOOR,0,2024-09-30 12:00:00,open_meteo_indoor_controlled_daily_values,Ford Field,42.34,-83.0456,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_04_TEN_MIA_20240930,WTH_02534,81.1,0.067,8.8,WMO_53|PRECIP,0,2024-09-30 12:00:00,open_meteo_daily_by_venue_coordinates,Hard Rock Stadium,25.958,-80.2389,89.0,75.2,81.1,90.7,100.2,83.8,90.7,0.067,0.0,0.0,18.1,121.0,20.27,53.0
2024_REG_04_WSH_ARI_20240929,WTH_02535,70.0,0.0,0.0,INDOOR,0,2024-09-29 12:00:00,open_meteo_indoor_controlled_daily_values,State Farm Stadium,33.5276,-112.2626,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_05_ARI_SF_20241006,WTH_02536,85.9,0.0,11.9,WMO_1,0,2024-10-06 12:00:00,open_meteo_daily_by_venue_coordinates,Levi's Stadium,37.403,-121.97,103.7,69.4,85.9,82.6,98.9,66.8,82.6,0.0,0.0,0.0,20.1,310.0,18.39,1.0
2024_REG_05_BAL_CIN_20241006,WTH_02537,70.4,0.0,11.9,WMO_1,0,2024-10-06 12:00:00,open_meteo_daily_by_venue_coordinates,Paycor Stadium,39.0955,-84.516,82.8,62.0,70.4,70.0,83.9,60.6,70.0,0.0,0.0,0.0,24.6,212.0,17.21,1.0
2024_REG_05_BUF_HOU_20241006,WTH_02538,70.0,0.0,0.0,INDOOR,0,2024-10-06 12:00:00,open_meteo_indoor_controlled_daily_values,NRG Stadium,29.6847,-95.4107,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_05_CAR_CHI_20241006,WTH_02539,70.5,0.0,21.4,WMO_3|WINDY,1,2024-10-06 12:00:00,open_meteo_daily_by_venue_coordinates,Soldier Field,41.8623,-87.6167,74.6,61.2,70.5,63.4,68.5,56.4,63.4,0.0,0.0,0.0,30.9,247.0,17.2,3.0
2024_REG_05_CLE_WSH_20241006,WTH_02540,63.5,0.0,7.7,WMO_0,0,2024-10-06 12:00:00,open_meteo_daily_by_venue_coordinates,Northwest Stadium,38.9078,-76.8644,75.5,52.8,63.5,62.7,75.5,51.6,62.7,0.0,0.0,0.0,15.0,38.0,17.84,0.0
2024_REG_05_DAL_PIT_20241006,WTH_02541,62.5,0.0,12.1,WMO_3,0,2024-10-06 12:00:00,open_meteo_daily_by_venue_coordinates,Acrisure Stadium,40.4468,-80.0158,79.5,50.6,62.5,60.8,78.0,48.3,60.8,0.0,0.0,0.0,24.6,180.0,16.68,3.0
2024_REG_05_GB_LAR_20241006,WTH_02542,70.0,0.0,0.0,INDOOR,0,2024-10-06 12:00:00,open_meteo_indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_05_IND_JAX_20241006,WTH_02543,74.6,0.906,12.4,WMO_63|PRECIP,1,2024-10-06 12:00:00,open_meteo_daily_by_venue_coordinates,TIAA Bank Stadium,30.3239,-81.6373,76.0,72.9,74.6,79.9,83.1,76.3,79.9,0.906,0.0,0.0,22.6,63.0,5.07,63.0
2024_REG_05_LV_DEN_20241006,WTH_02544,61.5,0.0,16.1,WMO_0,0,2024-10-06 12:00:00,open_meteo_daily_by_venue_coordinates,Empower Field at Mile High,39.7439,-105.0201,79.5,49.7,61.5,55.6,67.4,44.0,55.6,0.0,0.0,0.0,26.4,353.0,18.11,0.0
2024_REG_05_MIA_NE_20241006,WTH_02545,55.7,0.0,8.1,WMO_3,0,2024-10-06 12:00:00,open_meteo_daily_by_venue_coordinates,Gillette Stadium,42.0909,-71.2643,64.8,46.9,55.7,52.9,64.8,43.0,52.9,0.0,0.0,0.0,16.8,8.0,16.59,3.0
2024_REG_05_NO_KC_20241007,WTH_02546,60.7,0.0,6.6,WMO_0,0,2024-10-07 12:00:00,open_meteo_daily_by_venue_coordinates,Arrowhead Stadium,39.0489,-94.4839,69.1,49.8,60.7,56.8,66.3,45.7,56.8,0.0,0.0,0.0,14.3,32.0,18.13,0.0
2024_REG_05_NYG_SEA_20241006,WTH_02547,54.5,0.0,10.4,WMO_3,0,2024-10-06 12:00:00,open_meteo_daily_by_venue_coordinates,Lumen Field,47.5952,-122.3316,66.6,49.1,54.5,52.2,64.7,47.7,52.2,0.0,0.0,0.0,18.1,27.0,13.03,3.0
2024_REG_05_NYJ_MIN_20241006,WTH_02548,56.1,0.106,14.7,WMO_61|PRECIP,0,2024-10-06 12:00:00,open_meteo_daily_by_venue_coordinates,Tottenham Hotspur Stadium,51.6043,-0.0664,59.1,52.3,56.1,51.6,56.0,46.5,51.6,0.106,0.0,0.0,28.4,155.0,5.55,61.0
2024_REG_05_TB_ATL_20241003,WTH_02549,70.0,0.0,0.0,INDOOR,0,2024-10-03 12:00:00,open_meteo_indoor_controlled_daily_values,Mercedes-Benz Stadium,33.7554,-84.4009,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,,,
2024_REG_06_ARI_GB_20241013,WTH_02550,50.3,0.252,12.1,WMO_63|PRECIP,0,2024-10-13 12:00:00,open_meteo_daily_by_venue_coordinates,Lambeau Field,44.5013,-88.0622,55.3,46.1,50.3,46.5,52.2,42.1,46.5,0.252,0.0,0.0,22.8,333.0,5.98,63.0
2024_REG_06_ATL_CAR_20241013,WTH_02551,62.3,0.0,9.6,WMO_0,0,2024-10-13 12:00:00,open_meteo_daily_by_venue_coordinates,Bank of America Stadium,35.2258,-80.8528,78.5,51.4,62.3,60.0,76.2,48.0,60.0,0.0,0.0,0.0,18.6,215.0,18.54,0.0
2024_REG_06_BUF_NYJ_20241014,WTH_02552,57.8,0.004,21.4,WMO_51|PRECIP|WINDY,1,2024-10-14 12:00:00,open_meteo_daily_by_venue_coordinates,MetLife Stadium,40.8135,-74.0745,68.8,50.6,57.8,53.8,66.5,39.9,53.8,0.004,0.0,0.0,41.6,289.0,14.12,51.0
