game_id,weather_timestamp,temperature,precipitation,wind_speed,weather_condition,weather_source_method,venue_name,latitude,longitude,station_id,station_name,station_distance_miles,temperature_max,temperature_min,temperature_avg,dew_point,relative_humidity,snow_depth,snowfall,sea_level_pressure,sunshine,weather_code,feels_like_temperature
2024_REG_09_JAX_PHI_20241103,2024-11-03 12:00:00,,,,,station_lookup_error,Lincoln Financial Field,39.9008,-75.1675,,,,,,,,,,,,,,
2024_REG_09_LAC_CLE_20241103,2024-11-03 12:00:00,,,,,station_lookup_error,Huntington Bank Field,41.5061,-81.6995,,,,,,,,,,,,,,
2024_REG_09_LAR_SEA_20241103,2024-11-03 12:00:00,,,,,station_lookup_error,Lumen Field,47.5952,-122.3316,,,,,,,,,,,,,,
2024_REG_09_LV_CIN_20241103,2024-11-03 12:00:00,,,,,station_lookup_error,Paycor Stadium,39.0955,-84.516,,,,,,,,,,,,,,
2024_REG_09_MIA_BUF_20241103,2024-11-03 12:00:00,,,,,station_lookup_error,Highmark Stadium,42.7738,-78.7868,,,,,,,,,,,,,,
2024_REG_09_NE_TEN_20241103,2024-11-03 12:00:00,,,,,station_lookup_error,Nissan Stadium,36.1665,-86.7713,,,,,,,,,,,,,,
2024_REG_09_NO_CAR_20241103,2024-11-03 12:00:00,,,,,station_lookup_error,Bank of America Stadium,35.2258,-80.8528,,,,,,,,,,,,,,
2024_REG_09_TB_KC_20241104,2024-11-04 12:00:00,,,,,station_lookup_error,Arrowhead Stadium,39.0489,-94.4839,,,,,,,,,,,,,,
2024_REG_09_WSH_NYG_20241103,2024-11-03 12:00:00,,,,,station_lookup_error,MetLife Stadium,40.8135,-74.0745,,,,,,,,,,,,,,
2024_REG_10_ATL_NO_20241110,2024-11-10 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Caesars Superdome,29.9511,-90.0812,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_10_BUF_IND_20241110,2024-11-10 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Lucas Oil Stadium,39.7601,-86.1639,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_10_CIN_BAL_20241107,2024-11-07 12:00:00,,,,,station_lookup_error,M&T Bank Stadium,39.278,-76.6227,,,,,,,,,,,,,,
2024_REG_10_DEN_KC_20241110,2024-11-10 12:00:00,,,,,station_lookup_error,Arrowhead Stadium,39.0489,-94.4839,,,,,,,,,,,,,,
2024_REG_10_DET_HOU_20241110,2024-11-10 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,NRG Stadium,29.6847,-95.4107,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_10_MIA_LAR_20241111,2024-11-11 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_10_MIN_JAX_20241110,2024-11-10 12:00:00,,,,,station_lookup_error,TIAA Bank Stadium,30.3239,-81.6373,,,,,,,,,,,,,,
2024_REG_10_NE_CHI_20241110,2024-11-10 12:00:00,,,,,station_lookup_error,Soldier Field,41.8623,-87.6167,,,,,,,,,,,,,,
2024_REG_10_NYG_CAR_20241110,2024-11-10 12:00:00,,,,,station_lookup_error,Allianz Arena,48.2188,11.6247,,,,,,,,,,,,,,
2024_REG_10_NYJ_ARI_20241110,2024-11-10 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,State Farm Stadium,33.5276,-112.2626,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_10_PHI_DAL_20241110,2024-11-10 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,AT&T Stadium,32.7473,-97.0945,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_10_PIT_WSH_20241110,2024-11-10 12:00:00,,,,,station_lookup_error,Northwest Stadium,38.9078,-76.8644,,,,,,,,,,,,,,
2024_REG_10_SF_TB_20241110,2024-11-10 12:00:00,,,,,station_lookup_error,Raymond James Stadium,27.9759,-82.5033,,,,,,,,,,,,,,
2024_REG_10_TEN_LAC_20241110,2024-11-10 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_11_ATL_DEN_20241117,2024-11-17 12:00:00,,,,,station_lookup_error,Empower Field at Mile High,39.7439,-105.0201,,,,,,,,,,,,,,
2024_REG_11_BAL_PIT_20241117,2024-11-17 12:00:00,,,,,station_lookup_error,Acrisure Stadium,40.4468,-80.0158,,,,,,,,,,,,,,
2024_REG_11_CIN_LAC_20241117,2024-11-17 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_11_CLE_NO_20241117,2024-11-17 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Caesars Superdome,29.9511,-90.0812,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_11_GB_CHI_20241117,2024-11-17 12:00:00,,,,,station_lookup_error,Soldier Field,41.8623,-87.6167,,,,,,,,,,,,,,
2024_REG_11_HOU_DAL_20241118,2024-11-18 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,AT&T Stadium,32.7473,-97.0945,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_11_IND_NYJ_20241117,2024-11-17 12:00:00,,,,,station_lookup_error,MetLife Stadium,40.8135,-74.0745,,,,,,,,,,,,,,
2024_REG_11_JAX_DET_20241117,2024-11-17 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Ford Field,42.34,-83.0456,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_11_KC_BUF_20241117,2024-11-17 12:00:00,,,,,station_lookup_error,Highmark Stadium,42.7738,-78.7868,,,,,,,,,,,,,,
2024_REG_11_LAR_NE_20241117,2024-11-17 12:00:00,,,,,station_lookup_error,Gillette Stadium,42.0909,-71.2643,,,,,,,,,,,,,,
2024_REG_11_LV_MIA_20241117,2024-11-17 12:00:00,,,,,station_lookup_error,Hard Rock Stadium,25.958,-80.2389,,,,,,,,,,,,,,
2024_REG_11_MIN_TEN_20241117,2024-11-17 12:00:00,,,,,station_lookup_error,Nissan Stadium,36.1665,-86.7713,,,,,,,,,,,,,,
2024_REG_11_SEA_SF_20241117,2024-11-17 12:00:00,,,,,station_lookup_error,Levi's Stadium,37.403,-121.97,,,,,,,,,,,,,,
2024_REG_11_WSH_PHI_20241114,2024-11-14 12:00:00,,,,,station_lookup_error,Lincoln Financial Field,39.9008,-75.1675,,,,,,,,,,,,,,
2024_REG_12_ARI_SEA_20241124,2024-11-24 12:00:00,,,,,station_lookup_error,Lumen Field,47.5952,-122.3316,,,,,,,,,,,,,,
2024_REG_12_BAL_LAC_20241125,2024-11-25 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_12_DAL_WSH_20241124,2024-11-24 12:00:00,,,,,station_lookup_error,Northwest Stadium,38.9078,-76.8644,,,,,,,,,,,,,,
2024_REG_12_DEN_LV_20241124,2024-11-24 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Allegiant Stadium,36.0908,-115.183,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_12_DET_IND_20241124,2024-11-24 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Lucas Oil Stadium,39.7601,-86.1639,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_12_KC_CAR_20241124,2024-11-24 12:00:00,,,,,station_lookup_error,Bank of America Stadium,35.2258,-80.8528,,,,,,,,,,,,,,
2024_REG_12_MIN_CHI_20241124,2024-11-24 12:00:00,,,,,station_lookup_error,Soldier Field,41.8623,-87.6167,,,,,,,,,,,,,,
2024_REG_12_NE_MIA_20241124,2024-11-24 12:00:00,,,,,station_lookup_error,Hard Rock Stadium,25.958,-80.2389,,,,,,,,,,,,,,
2024_REG_12_PHI_LAR_20241124,2024-11-24 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_12_PIT_CLE_20241121,2024-11-21 12:00:00,,,,,station_lookup_error,Huntington Bank Field,41.5061,-81.6995,,,,,,,,,,,,,,
2024_REG_12_SF_GB_20241124,2024-11-24 12:00:00,,,,,station_lookup_error,Lambeau Field,44.5013,-88.0622,,,,,,,,,,,,,,
2024_REG_12_TB_NYG_20241124,2024-11-24 12:00:00,,,,,station_lookup_error,MetLife Stadium,40.8135,-74.0745,,,,,,,,,,,,,,
2024_REG_12_TEN_HOU_20241124,2024-11-24 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,NRG Stadium,29.6847,-95.4107,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_13_ARI_MIN_20241201,2024-12-01 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,U.S. Bank Stadium,44.9738,-93.2575,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_13_CHI_DET_20241128,2024-11-28 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Ford Field,42.34,-83.0456,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_13_CLE_DEN_20241202,2024-12-02 12:00:00,,,,,station_lookup_error,Empower Field at Mile High,39.7439,-105.0201,,,,,,,,,,,,,,
2024_REG_13_HOU_JAX_20241201,2024-12-01 12:00:00,,,,,station_lookup_error,TIAA Bank Stadium,30.3239,-81.6373,,,,,,,,,,,,,,
2024_REG_13_IND_NE_20241201,2024-12-01 12:00:00,,,,,station_lookup_error,Gillette Stadium,42.0909,-71.2643,,,,,,,,,,,,,,
2024_REG_13_LAC_ATL_20241201,2024-12-01 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Mercedes-Benz Stadium,33.7554,-84.4009,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_13_LAR_NO_20241201,2024-12-01 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Caesars Superdome,29.9511,-90.0812,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_13_LV_KC_20241129,2024-11-29 12:00:00,,,,,station_lookup_error,Arrowhead Stadium,39.0489,-94.4839,,,,,,,,,,,,,,
2024_REG_13_MIA_GB_20241128,2024-11-28 12:00:00,,,,,station_lookup_error,Lambeau Field,44.5013,-88.0622,,,,,,,,,,,,,,
2024_REG_13_NYG_DAL_20241128,2024-11-28 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,AT&T Stadium,32.7473,-97.0945,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_13_PHI_BAL_20241201,2024-12-01 12:00:00,,,,,station_lookup_error,M&T Bank Stadium,39.278,-76.6227,,,,,,,,,,,,,,
2024_REG_13_PIT_CIN_20241201,2024-12-01 12:00:00,,,,,station_lookup_error,Paycor Stadium,39.0955,-84.516,,,,,,,,,,,,,,
2024_REG_13_SEA_NYJ_20241201,2024-12-01 12:00:00,,,,,station_lookup_error,MetLife Stadium,40.8135,-74.0745,,,,,,,,,,,,,,
2024_REG_13_SF_BUF_20241201,2024-12-01 12:00:00,,,,,station_lookup_error,Highmark Stadium,42.7738,-78.7868,,,,,,,,,,,,,,
2024_REG_13_TB_CAR_20241201,2024-12-01 12:00:00,,,,,station_lookup_error,Bank of America Stadium,35.2258,-80.8528,,,,,,,,,,,,,,
2024_REG_13_TEN_WSH_20241201,2024-12-01 12:00:00,,,,,station_lookup_error,Northwest Stadium,38.9078,-76.8644,,,,,,,,,,,,,,
2024_REG_14_ATL_MIN_20241208,2024-12-08 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,U.S. Bank Stadium,44.9738,-93.2575,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_14_BUF_LAR_20241208,2024-12-08 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_14_CAR_PHI_20241208,2024-12-08 12:00:00,,,,,station_lookup_error,Lincoln Financial Field,39.9008,-75.1675,,,,,,,,,,,,,,
2024_REG_14_CHI_SF_20241208,2024-12-08 12:00:00,,,,,station_lookup_error,Levi's Stadium,37.403,-121.97,,,,,,,,,,,,,,
2024_REG_14_CIN_DAL_20241209,2024-12-09 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,AT&T Stadium,32.7473,-97.0945,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_14_CLE_PIT_20241208,2024-12-08 12:00:00,,,,,station_lookup_error,Acrisure Stadium,40.4468,-80.0158,,,,,,,,,,,,,,
2024_REG_14_GB_DET_20241205,2024-12-05 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Ford Field,42.34,-83.0456,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_14_JAX_TEN_20241208,2024-12-08 12:00:00,,,,,station_lookup_error,Nissan Stadium,36.1665,-86.7713,,,,,,,,,,,,,,
2024_REG_14_LAC_KC_20241208,2024-12-08 12:00:00,,,,,station_lookup_error,Arrowhead Stadium,39.0489,-94.4839,,,,,,,,,,,,,,
2024_REG_14_LV_TB_20241208,2024-12-08 12:00:00,,,,,station_lookup_error,Raymond James Stadium,27.9759,-82.5033,,,,,,,,,,,,,,
2024_REG_14_NO_NYG_20241208,2024-12-08 12:00:00,,,,,station_lookup_error,MetLife Stadium,40.8135,-74.0745,,,,,,,,,,,,,,
2024_REG_14_NYJ_MIA_20241208,2024-12-08 12:00:00,,,,,station_lookup_error,Hard Rock Stadium,25.958,-80.2389,,,,,,,,,,,,,,
2024_REG_14_SEA_ARI_20241208,2024-12-08 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,State Farm Stadium,33.5276,-112.2626,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_15_ATL_LV_20241216,2024-12-16 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Allegiant Stadium,36.0908,-115.183,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_15_BAL_NYG_20241215,2024-12-15 12:00:00,,,,,station_lookup_error,MetLife Stadium,40.8135,-74.0745,,,,,,,,,,,,,,
2024_REG_15_BUF_DET_20241215,2024-12-15 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Ford Field,42.34,-83.0456,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_15_CHI_MIN_20241216,2024-12-16 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,U.S. Bank Stadium,44.9738,-93.2575,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_15_CIN_TEN_20241215,2024-12-15 12:00:00,,,,,station_lookup_error,Nissan Stadium,36.1665,-86.7713,,,,,,,,,,,,,,
2024_REG_15_DAL_CAR_20241215,2024-12-15 12:00:00,,,,,station_lookup_error,Bank of America Stadium,35.2258,-80.8528,,,,,,,,,,,,,,
2024_REG_15_GB_SEA_20241215,2024-12-15 12:00:00,,,,,station_lookup_error,Lumen Field,47.5952,-122.3316,,,,,,,,,,,,,,
2024_REG_15_IND_DEN_20241215,2024-12-15 12:00:00,,,,,station_lookup_error,Empower Field at Mile High,39.7439,-105.0201,,,,,,,,,,,,,,
2024_REG_15_KC_CLE_20241215,2024-12-15 12:00:00,,,,,station_lookup_error,Huntington Bank Field,41.5061,-81.6995,,,,,,,,,,,,,,
2024_REG_15_LAR_SF_20241212,2024-12-12 12:00:00,,,,,station_lookup_error,Levi's Stadium,37.403,-121.97,,,,,,,,,,,,,,
2024_REG_15_MIA_HOU_20241215,2024-12-15 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,NRG Stadium,29.6847,-95.4107,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_15_NE_ARI_20241215,2024-12-15 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,State Farm Stadium,33.5276,-112.2626,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_15_NYJ_JAX_20241215,2024-12-15 12:00:00,,,,,station_lookup_error,TIAA Bank Stadium,30.3239,-81.6373,,,,,,,,,,,,,,
2024_REG_15_PIT_PHI_20241215,2024-12-15 12:00:00,,,,,station_lookup_error,Lincoln Financial Field,39.9008,-75.1675,,,,,,,,,,,,,,
2024_REG_15_TB_LAC_20241215,2024-12-15 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_15_WSH_NO_20241215,2024-12-15 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Caesars Superdome,29.9511,-90.0812,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_16_ARI_CAR_20241222,2024-12-22 12:00:00,,,,,station_lookup_error,Bank of America Stadium,35.2258,-80.8528,,,,,,,,,,,,,,
2024_REG_16_CLE_CIN_20241222,2024-12-22 12:00:00,,,,,station_lookup_error,Paycor Stadium,39.0955,-84.516,,,,,,,,,,,,,,
2024_REG_16_DEN_LAC_20241219,2024-12-19 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_16_DET_CHI_20241222,2024-12-22 12:00:00,,,,,station_lookup_error,Soldier Field,41.8623,-87.6167,,,,,,,,,,,,,,
2024_REG_16_HOU_KC_20241221,2024-12-21 12:00:00,,,,,station_lookup_error,Arrowhead Stadium,39.0489,-94.4839,,,,,,,,,,,,,,
2024_REG_16_JAX_LV_20241222,2024-12-22 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Allegiant Stadium,36.0908,-115.183,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_16_LAR_NYJ_20241222,2024-12-22 12:00:00,,,,,station_lookup_error,MetLife Stadium,40.8135,-74.0745,,,,,,,,,,,,,,
2024_REG_16_MIN_SEA_20241222,2024-12-22 12:00:00,,,,,station_lookup_error,Lumen Field,47.5952,-122.3316,,,,,,,,,,,,,,
2024_REG_16_NE_BUF_20241222,2024-12-22 12:00:00,,,,,station_lookup_error,Highmark Stadium,42.7738,-78.7868,,,,,,,,,,,,,,
2024_REG_16_NO_GB_20241223,2024-12-23 12:00:00,,,,,station_lookup_error,Lambeau Field,44.5013,-88.0622,,,,,,,,,,,,,,
2024_REG_16_NYG_ATL_20241222,2024-12-22 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Mercedes-Benz Stadium,33.7554,-84.4009,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_16_PHI_WSH_20241222,2024-12-22 12:00:00,,,,,station_lookup_error,Northwest Stadium,38.9078,-76.8644,,,,,,,,,,,,,,
2024_REG_16_PIT_BAL_20241221,2024-12-21 12:00:00,,,,,station_lookup_error,M&T Bank Stadium,39.278,-76.6227,,,,,,,,,,,,,,
2024_REG_16_SF_MIA_20241222,2024-12-22 12:00:00,,,,,station_lookup_error,Hard Rock Stadium,25.958,-80.2389,,,,,,,,,,,,,,
2024_REG_16_TB_DAL_20241222,2024-12-22 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,AT&T Stadium,32.7473,-97.0945,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_16_TEN_IND_20241222,2024-12-22 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Lucas Oil Stadium,39.7601,-86.1639,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_17_ARI_LAR_20241228,2024-12-28 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_17_ATL_WSH_20241229,2024-12-29 12:00:00,,,,,station_lookup_error,Northwest Stadium,38.9078,-76.8644,,,,,,,,,,,,,,
2024_REG_17_BAL_HOU_20241225,2024-12-25 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,NRG Stadium,29.6847,-95.4107,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_17_CAR_TB_20241229,2024-12-29 12:00:00,,,,,station_lookup_error,Raymond James Stadium,27.9759,-82.5033,,,,,,,,,,,,,,
2024_REG_17_DAL_PHI_20241229,2024-12-29 12:00:00,,,,,station_lookup_error,Lincoln Financial Field,39.9008,-75.1675,,,,,,,,,,,,,,
2024_REG_17_DEN_CIN_20241228,2024-12-28 12:00:00,,,,,station_lookup_error,Paycor Stadium,39.0955,-84.516,,,,,,,,,,,,,,
2024_REG_17_DET_SF_20241230,2024-12-30 12:00:00,,,,,station_lookup_error,Levi's Stadium,37.403,-121.97,,,,,,,,,,,,,,
2024_REG_17_GB_MIN_20241229,2024-12-29 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,U.S. Bank Stadium,44.9738,-93.2575,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_17_IND_NYG_20241229,2024-12-29 12:00:00,,,,,station_lookup_error,MetLife Stadium,40.8135,-74.0745,,,,,,,,,,,,,,
2024_REG_17_KC_PIT_20241225,2024-12-25 12:00:00,,,,,station_lookup_error,Acrisure Stadium,40.4468,-80.0158,,,,,,,,,,,,,,
2024_REG_17_LAC_NE_20241228,2024-12-28 12:00:00,,,,,station_lookup_error,Gillette Stadium,42.0909,-71.2643,,,,,,,,,,,,,,
2024_REG_17_LV_NO_20241229,2024-12-29 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Caesars Superdome,29.9511,-90.0812,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_17_MIA_CLE_20241229,2024-12-29 12:00:00,,,,,station_lookup_error,Huntington Bank Field,41.5061,-81.6995,,,,,,,,,,,,,,
2024_REG_17_NYJ_BUF_20241229,2024-12-29 12:00:00,,,,,station_lookup_error,Highmark Stadium,42.7738,-78.7868,,,,,,,,,,,,,,
2024_REG_17_SEA_CHI_20241226,2024-12-26 12:00:00,,,,,station_lookup_error,Soldier Field,41.8623,-87.6167,,,,,,,,,,,,,,
2024_REG_17_TEN_JAX_20241229,2024-12-29 12:00:00,,,,,station_lookup_error,TIAA Bank Stadium,30.3239,-81.6373,,,,,,,,,,,,,,
2024_REG_18_BUF_NE_20250105,2025-01-05 12:00:00,,,,,station_lookup_error,Gillette Stadium,42.0909,-71.2643,,,,,,,,,,,,,,
2024_REG_18_CAR_ATL_20250105,2025-01-05 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Mercedes-Benz Stadium,33.7554,-84.4009,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_18_CHI_GB_20250105,2025-01-05 12:00:00,,,,,station_lookup_error,Lambeau Field,44.5013,-88.0622,,,,,,,,,,,,,,
2024_REG_18_CIN_PIT_20250104,2025-01-04 12:00:00,,,,,station_lookup_error,Acrisure Stadium,40.4468,-80.0158,,,,,,,,,,,,,,
2024_REG_18_CLE_BAL_20250104,2025-01-04 12:00:00,,,,,station_lookup_error,M&T Bank Stadium,39.278,-76.6227,,,,,,,,,,,,,,
2024_REG_18_HOU_TEN_20250105,2025-01-05 12:00:00,,,,,station_lookup_error,Nissan Stadium,36.1665,-86.7713,,,,,,,,,,,,,,
2024_REG_18_JAX_IND_20250105,2025-01-05 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Lucas Oil Stadium,39.7601,-86.1639,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_18_KC_DEN_20250105,2025-01-05 12:00:00,,,,,station_lookup_error,Empower Field at Mile High,39.7439,-105.0201,,,,,,,,,,,,,,
2024_REG_18_LAC_LV_20250105,2025-01-05 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Allegiant Stadium,36.0908,-115.183,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_18_MIA_NYJ_20250105,2025-01-05 12:00:00,,,,,station_lookup_error,MetLife Stadium,40.8135,-74.0745,,,,,,,,,,,,,,
2024_REG_18_MIN_DET_20250105,2025-01-05 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Ford Field,42.34,-83.0456,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_18_NO_TB_20250105,2025-01-05 12:00:00,,,,,station_lookup_error,Raymond James Stadium,27.9759,-82.5033,,,,,,,,,,,,,,
2024_REG_18_NYG_PHI_20250105,2025-01-05 12:00:00,,,,,station_lookup_error,Lincoln Financial Field,39.9008,-75.1675,,,,,,,,,,,,,,
2024_REG_18_SEA_LAR_20250105,2025-01-05 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,SoFi Stadium,33.9535,-118.3392,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_18_SF_ARI_20250105,2025-01-05 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,State Farm Stadium,33.5276,-112.2626,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_REG_18_WSH_DAL_20250105,2025-01-05 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,AT&T Stadium,32.7473,-97.0945,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_POST_19_DEN_BUF_20250112,2025-01-12 12:00:00,,,,,station_lookup_error,Highmark Stadium,42.7738,-78.7868,,,,,,,,,,,,,,
2024_POST_19_GB_PHI_20250112,2025-01-12 12:00:00,,,,,station_lookup_error,Lincoln Financial Field,39.9008,-75.1675,,,,,,,,,,,,,,
2024_POST_19_LAC_HOU_20250111,2025-01-11 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,NRG Stadium,29.6847,-95.4107,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_POST_19_MIN_LAR_20250113,2025-01-13 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,State Farm Stadium,33.5276,-112.2626,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_POST_19_PIT_BAL_20250111,2025-01-11 12:00:00,,,,,station_lookup_error,M&T Bank Stadium,39.278,-76.6227,,,,,,,,,,,,,,
2024_POST_19_WSH_TB_20250112,2025-01-12 12:00:00,,,,,station_lookup_error,Raymond James Stadium,27.9759,-82.5033,,,,,,,,,,,,,,
2024_POST_20_BAL_BUF_20250119,2025-01-19 12:00:00,,,,,station_lookup_error,Highmark Stadium,42.7738,-78.7868,,,,,,,,,,,,,,
2024_POST_20_HOU_KC_20250118,2025-01-18 12:00:00,,,,,station_lookup_error,Arrowhead Stadium,39.0489,-94.4839,,,,,,,,,,,,,,
2024_POST_20_LAR_PHI_20250119,2025-01-19 12:00:00,,,,,station_lookup_error,Lincoln Financial Field,39.9008,-75.1675,,,,,,,,,,,,,,
2024_POST_20_WSH_DET_20250118,2025-01-18 12:00:00,70.0,0.0,0.0,INDOOR,indoor_controlled_daily_values,Ford Field,42.34,-83.0456,,,,70.0,70.0,70.0,,,,,,,,70.0
2024_CON_21_BUF_KC_20250126,2025-01-26 12:00:00,,,,,station_lookup_error,Arrowhead Stadium,39.0489,-94.4839,,,,,,,,,,,,,,
2024_CON_21_WSH_PHI_20250126,2025-01-26 12:00:00,,,,,station_lookup_error,Lincoln Financial Field,39.9008,-75.1675,,,,,,,,,,,,,,
