season,week,team_name_raw,team_abbr_raw,team_name_std,team_abbr_std,attendance
2024,4,Los Angeles Rams,LAR,Los Angeles Rams,LAR,59074
2024,5,Los Angeles Rams,LAR,Los Angeles Rams,LAR,72842
2024,7,Los Angeles Rams,LAR,Los Angeles Rams,LAR,73267
2024,8,Los Angeles Rams,LAR,Los Angeles Rams,LAR,72127
2024,9,Los Angeles Rams,LAR,Los Angeles Rams,LAR,68632
2024,10,Los Angeles Rams,LAR,Los Angeles Rams,LAR,72474
2024,11,Los Angeles Rams,LAR,Los Angeles Rams,LAR,64628
2024,12,Los Angeles Rams,LAR,Los Angeles Rams,LAR,74400
2024,13,Los Angeles Rams,LAR,Los Angeles Rams,LAR,70006
2024,14,Los Angeles Rams,LAR,Los Angeles Rams,LAR,73493
2024,15,Los Angeles Rams,LAR,Los Angeles Rams,LAR,71201
2024,16,Los Angeles Rams,LAR,Los Angeles Rams,LAR,76871
2024,17,Los Angeles Rams,LAR,Los Angeles Rams,LAR,73051
2024,18,Los Angeles Rams,LAR,Los Angeles Rams,LAR,72610
2024,1,Las Vegas Raiders,LV,Las Vegas Raiders,LV,70240
2024,2,Las Vegas Raiders,LV,Las Vegas Raiders,LV,70762
2024,3,Las Vegas Raiders,LV,Las Vegas Raiders,LV,62417
2024,4,Las Vegas Raiders,LV,Las Vegas Raiders,LV,62401
2024,5,Las Vegas Raiders,LV,Las Vegas Raiders,LV,72825
2024,6,Las Vegas Raiders,LV,Las Vegas Raiders,LV,62553
2024,7,Las Vegas Raiders,LV,Las Vegas Raiders,LV,73267
2024,8,Las Vegas Raiders,LV,Las Vegas Raiders,LV,62533
2024,9,Las Vegas Raiders,LV,Las Vegas Raiders,LV,65962
2024,11,Las Vegas Raiders,LV,Las Vegas Raiders,LV,65440
2024,12,Las Vegas Raiders,LV,Las Vegas Raiders,LV,62460
2024,13,Las Vegas Raiders,LV,Las Vegas Raiders,LV,73627
2024,14,Las Vegas Raiders,LV,Las Vegas Raiders,LV,63250
2024,15,Las Vegas Raiders,LV,Las Vegas Raiders,LV,62364
2024,16,Las Vegas Raiders,LV,Las Vegas Raiders,LV,61323
2024,17,Las Vegas Raiders,LV,Las Vegas Raiders,LV,70031
2024,18,Las Vegas Raiders,LV,Las Vegas Raiders,LV,61352
2024,1,Miami Dolphins,MIA,Miami Dolphins,MIA,65582
2024,2,Miami Dolphins,MIA,Miami Dolphins,MIA,65601
2024,3,Miami Dolphins,MIA,Miami Dolphins,MIA,68658
2024,4,Miami Dolphins,MIA,Miami Dolphins,MIA,65291
2024,5,Miami Dolphins,MIA,Miami Dolphins,MIA,64628
2024,7,Miami Dolphins,MIA,Miami Dolphins,MIA,66299
2024,8,Miami Dolphins,MIA,Miami Dolphins,MIA,65629
2024,9,Miami Dolphins,MIA,Miami Dolphins,MIA,70862
2024,10,Miami Dolphins,MIA,Miami Dolphins,MIA,72474
2024,11,Miami Dolphins,MIA,Miami Dolphins,MIA,65440
2024,12,Miami Dolphins,MIA,Miami Dolphins,MIA,65479
2024,13,Miami Dolphins,MIA,Miami Dolphins,MIA,77599
2024,14,Miami Dolphins,MIA,Miami Dolphins,MIA,65787
2024,15,Miami Dolphins,MIA,Miami Dolphins,MIA,71221
2024,16,Miami Dolphins,MIA,Miami Dolphins,MIA,66341
2024,17,Miami Dolphins,MIA,Miami Dolphins,MIA,67942
2024,18,Miami Dolphins,MIA,Miami Dolphins,MIA,68818
2024,1,Minnesota Vikings,MIN,Minnesota Vikings,MIN,81908
2024,2,Minnesota Vikings,MIN,Minnesota Vikings,MIN,66741
2024,3,Minnesota Vikings,MIN,Minnesota Vikings,MIN,66843
